Date,Year,Month,Day,Average Temperature,Average Ozone,Average AOD,Average Dew Point,Average Relative Humidity,Average Pressure,Average Precipitable Water,Max Temperature,Min Temperature,Total GHI,Total DHI,Total DNI,Total Clearsky GHI,Total Clearsky DHI,Total Clearsky DNI,Daylight Weather,time_idx,RMM2,MJO Amplitude,avg_temp_by_month,avg_humidity_by_month,weather
2-7-2019,2019,2,7,0.3846153846153846,0.08805031446540879,0.04210526315789474,0.49586776859504145,0.6128205128205126,0.41089108910891525,0.32608695652173897,0.34375,0.3655913978494627,0.5173069608216052,1457.0,4737.0,5884.0,712.0,9068.0,Clear,6972.0,1.40346,1.41829,22.4,82.3,Clear
2-8-2019,2019,2,8,0.35164835164835173,0.13207547169811318,0.07894736842105264,0.4132231404958677,0.5256410256410258,0.5198019801980251,0.217391304347826,0.3333333333333335,0.33333333333333326,0.6311652085710663,1225.0,7711.0,5986.0,806.0,9018.0,Clear,6973.0,1.44992,1.48739,22.1,78.9,Clear
2-9-2019,2019,2,9,0.19780219780219754,0.15094339622641506,0.49473684210526325,0.23140495867768607,0.4128205128205127,0.6336633663366342,0.13043478260869557,0.2916666666666665,0.18279569892473124,0.5952833777101559,1500.0,5887.0,6006.0,1044.0,8331.0,Clear,6974.0,1.35068,1.35947,20.7,74.5,Clear
2-10-2019,2019,2,10,0.0,0.19496855345911945,0.7157894736842106,0.0,0.2846153846153845,0.3514851485148469,0.08695652173913038,0.010416666666666963,0.010752688172043223,0.4763534930898948,2149.0,3469.0,5855.0,1408.0,7248.0,Partly Cloudy,6975.0,1.15969,1.26258,18.9,69.5,Partly Cloudy
2-11-2019,2019,2,11,0.1208791208791209,0.2075471698113207,0.6368421052631579,0.14876033057851257,0.37948717948717947,0.20297029702970093,0.17391304347826086,0.15625,0.13978494623655924,0.45302396348421453,2222.0,3083.0,5954.0,1129.0,7910.0,Clear,6976.0,1.38218,1.53094,20.0,73.2,Clear
2-12-2019,2019,2,12,0.18681318681318704,0.1823899371069182,0.1947368421052632,0.24793388429752072,0.4410256410256408,0.3118811881188108,0.17391304347826086,0.15625,0.19354838709677424,0.5856472676556359,1460.0,6301.0,6087.0,835.0,8836.0,Clear,6977.0,1.32062,1.62993,20.6,75.6,Clear
2-13-2019,2019,2,13,0.1648351648351647,0.2075471698113207,0.48421052631578954,0.2644628099173554,0.5,0.41089108910891525,0.2391304347826086,0.14583333333333304,0.19354838709677424,0.5805756307848359,1466.0,6271.0,6048.0,1036.0,8383.0,Clear,6978.0,1.40492,1.7256,20.4,77.9,Clear
2-14-2019,2019,2,14,0.098901098901099,0.26415094339622636,0.6578947368421053,0.23966942148760362,0.5282051282051279,0.5148514851485189,0.2608695652173913,0.03125,0.15053763440860224,0.3427158615443135,2137.0,1825.0,5953.0,1200.0,7724.0,Partly Cloudy,6979.0,1.52372,1.72203,19.8,79.0,Partly Cloudy
2-15-2019,2019,2,15,0.18681318681318704,0.25786163522012573,0.43157894736842106,0.2644628099173554,0.4794871794871791,0.5891089108910919,0.2608695652173913,0.16666666666666696,0.2258064516129028,0.5250412070495752,1911.0,4610.0,6048.0,1082.0,8157.0,Clear,6980.0,1.39723,1.44129,20.6,77.1,Clear
2-16-2019,2019,2,16,0.25274725274725274,0.19496855345911945,0.6210526315789475,0.39669421487603307,0.605128205128205,0.5693069306930738,0.2826086956521739,0.17708333333333348,0.29032258064516125,0.5326486623557753,1977.0,4666.0,6022.0,1202.0,7646.0,Clear,6981.0,1.31263,1.3943,21.2,82.0,Clear
2-17-2019,2019,2,17,0.2637362637362637,0.17610062893081757,0.4789473684210527,0.4132231404958677,0.6153846153846152,0.5841584158415856,0.32608695652173897,0.1875,0.30107526881720426,0.5218714340053252,1850.0,4929.0,6063.0,1057.0,8119.0,Clear,6982.0,0.93507,1.17224,21.3,82.4,Clear
2-18-2019,2019,2,18,0.20879120879120894,0.17610062893081757,0.30000000000000004,0.3305785123966942,0.558974358974359,0.554455445544555,0.36956521739130427,0.20833333333333348,0.2258064516129028,0.5784201851147458,1876.0,5807.0,6138.0,952.0,8425.0,Clear,6983.0,0.97149,1.12137,20.8,80.2,Clear
2-19-2019,2019,2,19,0.3076923076923075,0.11949685534591192,0.05263157894736843,0.4132231404958677,0.5769230769230769,0.5049504950495063,0.36956521739130427,0.25,0.34408602150537626,0.20121719284899203,985.0,2188.0,6276.0,687.0,9302.0,Cloudy,6984.0,0.67253,0.67326,21.7,80.9,Cloudy
2-20-2019,2019,2,20,0.3076923076923075,0.08805031446540879,0.021052631578947364,0.4049586776859506,0.5666666666666667,0.5,0.15217391304347822,0.3541666666666665,0.2795698924731178,0.5530620007607455,1423.0,5528.0,6451.0,691.0,9683.0,Clear,6985.0,0.15206,0.22257,21.7,80.5,Clear
2-21-2019,2019,2,21,0.4065934065934065,0.11949685534591192,0.010526315789473675,0.4049586776859506,0.45384615384615357,0.5445544554455495,0.19565217391304346,0.3645833333333335,0.3655913978494627,0.6916444782553569,1027.0,8280.0,6452.0,724.0,9583.0,Clear,6986.0,0.33682,0.5343,22.6,76.1,Clear
2-22-2019,2019,2,22,0.3846153846153846,0.1823899371069182,0.05789473684210526,0.47107438016528924,0.582051282051282,0.5396039603960432,0.19565217391304346,0.375,0.3655913978494627,0.6406745277038164,1311.0,7560.0,6501.0,740.0,9525.0,Clear,6987.0,0.73847,1.38414,22.4,81.1,Clear
2-23-2019,2019,2,23,0.3626373626373627,0.23899371069182385,0.07368421052631581,0.46280991735537214,0.5974358974358973,0.574257425742573,0.217391304347826,0.3958333333333335,0.3118279569892477,0.5654875110942057,1643.0,5922.0,6517.0,748.0,9511.0,Clear,6988.0,0.33976,1.3352,22.2,81.7,Clear
2-24-2019,2019,2,24,0.3186813186813189,0.23899371069182385,0.04210526315789474,0.4132231404958677,0.5538461538461539,0.6336633663366342,0.17391304347826086,0.3541666666666665,0.24731182795698925,0.6582984658298466,989.0,7660.0,6578.0,744.0,9585.0,Clear,6989.0,0.05324,1.58067,21.8,80.0,Clear
2-25-2019,2019,2,25,0.27472527472527464,0.2767295597484276,0.05789473684210526,0.4132231404958677,0.6076923076923075,0.6336633663366342,0.17391304347826086,0.2916666666666665,0.24731182795698925,0.6141752250538861,1675.0,6512.0,6603.0,779.0,9545.0,Clear,6990.0,-0.13426,1.58782,21.4,82.1,Clear
2-26-2019,2019,2,26,0.2417582417582418,0.23270440251572322,0.1578947368421053,0.4132231404958677,0.6435897435897433,0.6138613861386162,0.2608695652173913,0.19791666666666652,0.25806451612903225,0.5940154684924559,2073.0,5839.0,6551.0,886.0,9152.0,Clear,6991.0,-0.46149,1.30718,21.1,83.5,Clear
2-27-2019,2019,2,27,0.17582417582417564,0.2955974842767295,0.2210526315789474,0.2892561983471076,0.5256410256410258,0.6782178217821766,0.217391304347826,0.13541666666666652,0.18279569892473124,0.6274882718397363,1709.0,6456.0,6605.0,976.0,9003.0,Clear,6992.0,-0.50111,1.57241,20.5,78.9,Clear
2-28-2019,2019,2,28,0.05494505494505475,0.2264150943396226,0.30000000000000004,0.09090909090909105,0.35897435897435903,0.7425742574257441,0.06521739130434784,0.08333333333333348,0.021505376344086002,0.4736908837327248,2693.0,2813.0,6687.0,1042.0,8960.0,Clear,6993.0,-0.62517,1.54435,19.4,72.4,Clear
3-1-2019,2019,3,1,0.0769230769230771,0.19496855345911945,0.2526315789473685,0.0743801652892564,0.3076923076923077,0.7128712871287135,0.08695652173913038,0.12500000000000044,0.053763440860215006,0.4806643844300749,2815.0,2562.0,6782.0,946.0,9255.0,Clear,6994.0,-0.80904,1.31711,19.6,70.4,Clear
3-2-2019,2019,3,2,0.15384615384615374,0.2515723270440251,0.13684210526315788,0.24793388429752072,0.48461538461538445,0.7524752475247567,0.15217391304347822,0.19791666666666652,0.12903225806451624,0.701153797388107,1552.0,7406.0,6784.0,857.0,9445.0,Clear,6995.0,-1.11179,1.58373,20.3,77.3,Clear
3-3-2019,2019,3,3,0.2417582417582418,0.2264150943396226,0.12631578947368421,0.2148760330578514,0.34615384615384626,0.8564356435643603,0.10869565217391303,0.22916666666666696,0.2258064516129028,0.7187777355141373,1625.0,7884.0,6852.0,855.0,9554.0,Clear,6996.0,-1.28718,1.51266,21.1,71.9,Clear
3-4-2019,2019,3,4,0.15384615384615374,0.18867924528301883,0.2315789473684211,0.19834710743801653,0.4128205128205127,0.8415841584158485,0.13043478260869557,0.17708333333333348,0.11827956989247279,0.48649676683149495,2756.0,2869.0,6816.0,991.0,9172.0,Clear,6997.0,-1.63986,1.70038,20.3,74.5,Clear
3-5-2019,2019,3,5,0.18681318681318704,0.18867924528301883,0.26842105263157895,0.2148760330578514,0.4076923076923076,0.7821782178217873,0.17391304347826086,0.16666666666666696,0.20430107526881724,0.40281475846329406,2903.0,1404.0,6817.0,1057.0,9030.0,Partly Cloudy,6998.0,-2.02441,2.04892,20.6,74.3,Partly Cloudy
3-6-2019,2019,3,6,0.21978021978021944,0.2767295597484276,0.26842105263157895,0.2975206611570249,0.4974358974358972,0.7425742574257441,0.217391304347826,0.1875,0.24731182795698925,0.3751743375174338,2753.0,988.0,6772.0,1070.0,8904.0,Cloudy,6999.0,-2.16647,2.17989,20.9,77.8,Cloudy
3-7-2019,2019,3,7,0.2637362637362637,0.320754716981132,0.26315789473684215,0.3305785123966942,0.4923076923076921,0.7970297029702991,0.217391304347826,0.23958333333333348,0.26881720430107525,0.5672625839989857,1896.0,5072.0,6849.0,1050.0,8976.0,Clear,7000.0,-2.25593,2.28193,21.3,77.6,Clear
3-8-2019,2019,3,8,0.3076923076923075,0.3018867924528301,0.24736842105263163,0.3223140495867771,0.43846153846153824,0.851485148514854,0.17391304347826086,0.2708333333333335,0.33333333333333326,0.6931659693165969,1879.0,6453.0,6924.0,984.0,9182.0,Clear,7001.0,-1.92032,2.04914,21.7,75.5,Clear
3-9-2019,2019,3,9,0.296703296703297,0.28930817610062887,0.3052631578947369,0.3719008264462811,0.5153846153846151,0.8415841584158485,0.217391304347826,0.2708333333333335,0.3118279569892477,0.500316977304425,2255.0,3875.0,6888.0,1052.0,8909.0,Clear,7002.0,-2.13967,2.5016,21.6,78.5,Clear
3-10-2019,2019,3,10,0.37362637362637363,0.28301886792452824,0.3526315789473684,0.46280991735537214,0.5717948717948718,0.8019801980198054,0.217391304347826,0.30208333333333304,0.39784946236559127,0.41130975022188415,2717.0,1499.0,6931.0,1064.0,8933.0,Cloudy,7003.0,-1.58814,1.98032,22.3,80.7,Cloudy
3-11-2019,2019,3,11,0.37362637362637363,0.30817610062893075,0.5368421052631579,0.4214876033057853,0.5051282051282049,0.7970297029702991,0.2391304347826086,0.3333333333333335,0.38709677419354827,0.45543299099784457,2302.0,3026.0,6855.0,1250.0,8432.0,Clear,7004.0,-1.22024,2.11789,22.3,78.1,Clear
3-12-2019,2019,3,12,0.3186813186813189,0.3144654088050314,0.33157894736842114,0.46280991735537214,0.6333333333333331,0.7722772277227747,0.3043478260869565,0.32291666666666696,0.29032258064516125,0.6424496006085965,1964.0,5562.0,6895.0,1059.0,8768.0,Clear,7005.0,-0.95736,2.0543,21.8,83.1,Clear
3-13-2019,2019,3,13,0.3406593406593408,0.42767295597484245,0.13684210526315788,0.5123966942148761,0.6923076923076923,0.722772277227719,0.3043478260869565,0.3125,0.34408602150537626,0.6344617725370864,1944.0,5795.0,7033.0,852.0,9475.0,Clear,7006.0,-0.65018,1.96436,22.0,85.4,Clear
3-14-2019,2019,3,14,0.4285714285714284,0.37106918238993725,0.1578947368421053,0.5537190082644627,0.6564102564102561,0.6831683168316829,0.2608695652173913,0.4166666666666665,0.43010752688172027,0.7864840877393179,1294.0,8503.0,7103.0,870.0,9494.0,Clear,7007.0,-0.302,1.53868,22.8,84.0,Clear
3-15-2019,2019,3,15,0.41758241758241743,0.270440251572327,0.10000000000000002,0.5123966942148761,0.5999999999999999,0.6980198019801946,0.19565217391304346,0.4166666666666665,0.37634408602150526,0.6869532141498669,1826.0,7183.0,7206.0,808.0,9760.0,Clear,7008.0,-0.12182,1.59937,22.7,81.8,Clear
3-16-2019,2019,3,16,0.4065934065934065,0.26415094339622636,0.05789473684210526,0.4214876033057853,0.4769230769230768,0.6386138613861405,0.15217391304347822,0.4166666666666665,0.37634408602150526,0.7310764549258273,1308.0,7627.0,7301.0,791.0,9962.0,Clear,7009.0,0.09638,1.38773,22.6,77.0,Clear
3-17-2019,2019,3,17,0.37362637362637363,0.3018867924528301,0.3210526315789474,0.3471074380165289,0.3999999999999999,0.5792079207920793,0.10869565217391303,0.40624999999999956,0.34408602150537626,0.7351337644224674,2183.0,6781.0,7261.0,1129.0,9261.0,Clear,7010.0,0.09935,1.16174,22.3,74.0,Clear
3-18-2019,2019,3,18,0.20879120879120894,0.26415094339622636,0.3052631578947369,0.17355371900826455,0.3256410256410254,0.7029702970297009,0.13043478260869557,0.19791666666666652,0.19354838709677424,0.7711423862051477,1864.0,7460.0,7281.0,1033.0,9288.0,Clear,7011.0,0.04038,0.8226,20.8,71.1,Clear
3-19-2019,2019,3,19,0.296703296703297,0.24528301886792447,0.17894736842105263,0.23140495867768607,0.31025641025641026,0.7029702970297009,0.15217391304347822,0.3541666666666665,0.2795698924731178,0.7282870546468874,2040.0,7005.0,7326.0,949.0,9607.0,Clear,7012.0,-0.18498,0.48511,21.6,70.5,Clear
3-20-2019,2019,3,20,0.41758241758241743,0.19496855345911945,0.18947368421052635,0.3223140495867771,0.3205128205128205,0.6633663366336648,0.19565217391304346,0.4166666666666665,0.3655913978494627,0.5165462152909852,2417.0,4179.0,7348.0,926.0,9620.0,Clear,7013.0,0.06002,0.37364,22.7,70.9,Clear
3-21-2019,2019,3,21,0.41758241758241743,0.17610062893081757,0.11578947368421054,0.39669421487603307,0.4307692307692308,0.7277227722772253,0.17391304347826086,0.4166666666666665,0.3655913978494627,0.6740205401293268,1485.0,6380.0,7399.0,868.0,9821.0,Clear,7014.0,-0.18307,0.36426,22.7,75.2,Clear
3-22-2019,2019,3,22,0.41758241758241743,0.21383647798742134,0.12631578947368421,0.4545454545454546,0.5153846153846151,0.7722772277227747,0.217391304347826,0.40624999999999956,0.37634408602150526,0.7408393559021175,1627.0,6965.0,7382.0,897.0,9696.0,Clear,7015.0,0.15576,0.20737,22.7,78.5,Clear
3-23-2019,2019,3,23,0.39560439560439553,0.21383647798742134,0.13157894736842107,0.4876033057851241,0.5846153846153845,0.8019801980198054,0.2826086956521739,0.375,0.3655913978494627,0.6266007353873463,2279.0,5277.0,7353.0,919.0,9651.0,Clear,7016.0,0.25601,0.27357,22.5,81.2,Clear
3-24-2019,2019,3,24,0.41758241758241743,0.270440251572327,0.2368421052631579,0.46280991735537214,0.5230769230769228,0.7871287128712936,0.19565217391304346,0.3958333333333335,0.4193548387096777,0.6563966020032966,2841.0,3911.0,7397.0,1029.0,9448.0,Cloudy,7017.0,0.2058,0.21751,22.7,78.8,Cloudy
3-25-2019,2019,3,25,0.43956043956043933,0.320754716981132,0.30000000000000004,0.5206611570247934,0.5846153846153845,0.7722772277227747,0.2826086956521739,0.38541666666666696,0.4193548387096777,0.6220362622036263,2755.0,3669.0,7326.0,1090.0,9135.0,Clear,7018.0,0.43269,0.45101,22.9,81.2,Clear
3-26-2019,2019,3,26,0.41758241758241743,0.35220125786163536,0.26315789473684215,0.4545454545454546,0.51025641025641,0.7128712871287135,0.3478260869565217,0.40624999999999956,0.38709677419354827,0.7478128565994675,1769.0,7025.0,7328.0,1023.0,9212.0,Clear,7019.0,0.61911,0.63148,22.7,78.3,Clear
3-27-2019,2019,3,27,0.4285714285714284,0.358490566037736,0.24210526315789477,0.4049586776859506,0.42564102564102546,0.574257425742573,0.39130434782608686,0.4166666666666665,0.40860215053763427,0.490807658171675,1952.0,4710.0,7335.0,1006.0,9324.0,Clear,7020.0,0.71482,0.74291,22.8,75.0,Clear
3-28-2019,2019,3,28,0.43956043956043933,0.37106918238993725,0.20000000000000007,0.46280991735537214,0.4974358974358972,0.48514851485148824,0.32608695652173897,0.40624999999999956,0.40860215053763427,0.7291745910992773,1975.0,6943.0,7460.0,925.0,9579.0,Clear,7021.0,0.91836,0.91945,22.9,77.8,Clear
3-29-2019,2019,3,29,0.35164835164835173,0.3396226415094341,0.2315789473684211,0.4214876033057853,0.5435897435897432,0.5495049504950487,0.32608695652173897,0.375,0.3118279569892477,0.7461645746164575,1877.0,6986.0,7452.0,1003.0,9440.0,Clear,7022.0,0.53853,0.57766,22.1,79.6,Clear
3-30-2019,2019,3,30,0.3406593406593408,0.3647798742138366,0.37894736842105264,0.30578512396694224,0.37948717948717947,0.5940594059405981,0.2608695652173913,0.375,0.26881720430107525,0.702802079371117,2388.0,5683.0,7447.0,1125.0,9171.0,Clear,7023.0,0.49157,0.65613,22.0,73.2,Clear
3-31-2019,2019,3,31,0.41758241758241743,0.35220125786163536,0.368421052631579,0.3719008264462811,0.39230769230769225,0.5693069306930738,0.2608695652173913,0.40624999999999956,0.39784946236559127,0.7254976543679473,2254.0,6375.0,7502.0,1062.0,9338.0,Clear,7024.0,1.0074,1.01282,22.7,73.7,Clear
4-1-2019,2019,4,1,0.4835164835164836,0.2767295597484276,0.3526315789473684,0.47107438016528924,0.4692307692307691,0.6089108910891099,0.3043478260869565,0.45833333333333304,0.4623655913978493,0.5629516926588056,2672.0,3460.0,7446.0,1110.0,9240.0,Clear,7025.0,0.75002,0.788,23.3,76.7,Clear
4-2-2019,2019,4,2,0.43956043956043933,0.34591194968553474,0.38947368421052636,0.5041322314049588,0.5692307692307688,0.7326732673267315,0.32608695652173897,0.46875,0.37634408602150526,0.7817928236338278,1784.0,7302.0,7484.0,1117.0,9156.0,Clear,7026.0,0.35555,0.4241,22.9,80.6,Clear
4-3-2019,2019,4,3,0.4065934065934065,0.28301886792452824,0.3526315789473684,0.4793388429752068,0.5615384615384615,0.8366336633663423,0.217391304347826,0.4479166666666665,0.34408602150537626,0.8572334220869786,1353.0,8536.0,7628.0,1091.0,9410.0,Clear,7027.0,0.33496,0.33585,22.6,80.3,Clear
4-4-2019,2019,4,4,0.41758241758241743,0.2515723270440251,0.28421052631578947,0.47107438016528924,0.5333333333333334,0.8663366336633729,0.15217391304347822,0.4375,0.37634408602150526,0.9160644097882592,1040.0,9684.0,7734.0,1040.0,9684.0,Clear,7028.0,0.43063,0.43542,22.7,79.2,Clear
4-5-2019,2019,4,5,0.4615384615384617,0.2264150943396226,0.25789473684210534,0.4297520661157024,0.4307692307692308,0.757425742574263,0.15217391304347822,0.5104166666666665,0.43010752688172027,0.899328008114619,1192.0,9394.0,7773.0,1014.0,9824.0,Clear,7029.0,0.6139,0.64659,23.1,75.2,Clear
4-6-2019,2019,4,6,0.5384615384615383,0.24528301886792447,0.18947368421052635,0.43801652892561993,0.35897435897435903,0.6534653465346523,0.17391304347826086,0.520833333333333,0.4623655913978493,0.9066818815772791,1090.0,9582.0,7779.0,942.0,9952.0,Clear,7030.0,0.56652,0.88448,23.8,72.4,Clear
4-7-2019,2019,4,7,0.5494505494505493,0.28930817610062887,0.17894736842105263,0.4876033057851241,0.42051282051282035,0.7029702970297009,0.2391304347826086,0.520833333333333,0.4516129032258063,0.690249778115887,1595.0,7197.0,7739.0,936.0,9902.0,Clear,7031.0,0.35032,0.84733,23.9,74.8,Clear
4-8-2019,2019,4,8,0.4945054945054941,0.3647798742138366,0.20526315789473687,0.5371900826446281,0.5666666666666667,0.7920792079207999,0.2826086956521739,0.5833333333333335,0.4193548387096777,0.6788385951565868,2283.0,6062.0,7725.0,1002.0,9753.0,Clear,7032.0,0.15139,1.10188,23.4,80.5,Clear
4-9-2019,2019,4,9,0.5714285714285716,0.44654088050314455,0.31578947368421056,0.5867768595041323,0.5487179487179483,0.8019801980198054,0.36956521739130427,0.5833333333333335,0.5268817204301077,0.599087105363256,2088.0,4837.0,7653.0,1059.0,9429.0,Clear,7033.0,0.09858,0.98747,24.1,79.8,Clear
4-10-2019,2019,4,10,0.5384615384615383,0.4591194968553458,0.3421052631578948,0.6198347107438016,0.6205128205128203,0.7871287128712936,0.39130434782608686,0.4895833333333335,0.5376344086021503,0.5848865221250159,2338.0,4819.0,7622.0,1099.0,9285.0,Clear,7034.0,-0.12484,1.11533,23.8,82.6,Clear
4-11-2019,2019,4,11,0.5274725274725274,0.46540880503144644,0.5368421052631579,0.6280991735537191,0.6564102564102561,0.757425742574263,0.36956521739130427,0.46875,0.5376344086021503,0.5561049828832255,2787.0,3951.0,7576.0,1308.0,8814.0,Clear,7035.0,-0.09812,1.09851,23.7,84.0,Clear
4-12-2019,2019,4,12,0.5054945054945055,0.4213836477987418,0.6473684210526316,0.5950413223140496,0.6307692307692305,0.7524752475247567,0.36956521739130427,0.4375,0.5161290322580647,0.8678838595156587,1572.0,8102.0,7619.0,1368.0,8740.0,Clear,7036.0,-0.10393,0.84968,23.5,83.0,Clear
4-13-2019,2019,4,13,0.4725274725274722,0.4213836477987418,0.6631578947368422,0.5619834710743803,0.6076923076923075,0.7524752475247567,0.39130434782608686,0.4166666666666665,0.4946236559139783,0.8738430328388488,1497.0,7989.0,7597.0,1381.0,8612.0,Clear,7037.0,-0.18584,0.89277,23.2,82.1,Clear
4-14-2019,2019,4,14,0.4615384615384617,0.5786163522012577,0.4631578947368421,0.49586776859504145,0.5230769230769228,0.7920792079207999,0.2391304347826086,0.40624999999999956,0.4623655913978493,0.6461265373399265,2506.0,5246.0,7776.0,1248.0,9237.0,Clear,7038.0,-0.32099,0.90561,23.1,78.8,Clear
4-15-2019,2019,4,15,0.4505494505494503,0.4402515723270437,0.38947368421052636,0.3719008264462811,0.35641025641025625,0.7623762376237622,0.13043478260869557,0.3958333333333335,0.43010752688172027,0.8383415747432484,1734.0,7746.0,7900.0,1198.0,9498.0,Clear,7039.0,-0.33168,0.67764,23.0,72.3,Clear
4-16-2019,2019,4,16,0.41758241758241743,0.35220125786163536,0.33684210526315794,0.4462809917355375,0.5025641025641023,0.6930693069306955,0.19565217391304346,0.46875,0.38709677419354827,0.8776467604919488,1467.0,8419.0,7923.0,1087.0,9708.0,Clear,7040.0,-0.63718,0.86278,22.7,78.0,Clear
4-17-2019,2019,4,17,0.5164835164835164,0.47169811320754707,0.30000000000000004,0.578512396694215,0.5923076923076922,0.7128712871287135,0.32608695652173897,0.4895833333333335,0.5053763440860213,0.6826423228096868,1898.0,5858.0,7820.0,1077.0,9580.0,Clear,7041.0,-0.55305,0.84954,23.6,81.5,Clear
4-18-2019,2019,4,18,0.5274725274725274,0.5220125786163521,0.30000000000000004,0.5950413223140496,0.6076923076923075,0.722772277227719,0.2608695652173913,0.541666666666667,0.4838709677419353,0.8856345885634589,1588.0,8635.0,7875.0,1079.0,9657.0,Clear,7042.0,-0.47409,0.82917,23.7,82.1,Clear
4-19-2019,2019,4,19,0.5384615384615383,0.5031446540880502,0.2736842105263158,0.5619834710743803,0.5435897435897432,0.7376237623762378,0.2608695652173913,0.541666666666667,0.4946236559139783,0.703436033979967,2286.0,5525.0,7925.0,1062.0,9735.0,Clear,7043.0,-0.71719,1.03626,23.8,79.6,Clear
4-20-2019,2019,4,20,0.5384615384615383,0.4025157232704404,0.3473684210526316,0.5702479338842976,0.5641025641025641,0.7970297029702991,0.2391304347826086,0.5,0.5053763440860213,0.6593127932040066,2498.0,5027.0,7924.0,1140.0,9575.0,Clear,7044.0,-0.75242,1.01014,23.8,80.4,Clear
4-21-2019,2019,4,21,0.5714285714285716,0.3396226415094341,0.45789473684210524,0.578512396694215,0.5384615384615385,0.831683168316836,0.2391304347826086,0.5624999999999996,0.5591397849462363,0.7284138455686573,1945.0,5233.0,7939.0,1208.0,9412.0,Clear,7045.0,-0.94228,1.06265,24.1,79.4,Clear
4-22-2019,2019,4,22,0.5714285714285716,0.3333333333333335,0.2947368421052632,0.5950413223140496,0.5666666666666667,0.8366336633663423,0.2391304347826086,0.5624999999999996,0.5376344086021503,0.8262964371750983,2068.0,7657.0,7958.0,1120.0,9721.0,Clear,7046.0,-0.9397,1.00796,24.1,80.5,Clear
4-23-2019,2019,4,23,0.5604395604395602,0.37106918238993725,0.38947368421052636,0.5454545454545456,0.5025641025641023,0.7821782178217873,0.3043478260869565,0.520833333333333,0.5268817204301077,0.38049955623177384,2862.0,1768.0,7896.0,1232.0,9402.0,Clear,7047.0,-1.00138,1.03053,24.0,78.0,Clear
4-24-2019,2019,4,24,0.5274725274725274,0.408805031446541,0.33157894736842114,0.4793388429752068,0.4307692307692308,0.7178217821782198,0.2608695652173913,0.5,0.5053763440860213,0.7052111068847471,2284.0,5646.0,7955.0,1181.0,9570.0,Clear,7048.0,-1.06575,1.13983,23.7,75.2,Clear
4-25-2019,2019,4,25,0.5274725274725274,0.408805031446541,0.2526315789473685,0.5619834710743803,0.558974358974359,0.6336633663366342,0.2826086956521739,0.53125,0.4946236559139783,0.7564346392798276,2101.0,7164.0,8006.0,1065.0,9851.0,Clear,7049.0,-1.1499,1.20165,23.7,80.2,Clear
4-26-2019,2019,4,26,0.5604395604395602,0.4528301886792452,0.2894736842105263,0.6033057851239669,0.582051282051282,0.5940594059405981,0.32608695652173897,0.5729166666666665,0.5161290322580647,0.690756941802967,2467.0,5405.0,7951.0,1100.0,9701.0,Clear,7050.0,-1.65017,1.77197,24.0,81.1,Clear
4-27-2019,2019,4,27,0.5824175824175821,0.4213836477987418,0.3052631578947369,0.5867768595041323,0.5410256410256411,0.554455445544555,0.39130434782608686,0.5833333333333335,0.5376344086021503,0.5296056802332954,2828.0,2546.0,7923.0,1092.0,9642.0,Cloudy,7051.0,-2.25424,2.36155,24.2,79.5,Cloudy
4-28-2019,2019,4,28,0.5714285714285716,0.5094339622641508,0.26315789473684215,0.5950413223140496,0.5615384615384615,0.5247524752475243,0.47826086956521724,0.5520833333333335,0.5161290322580647,0.4852288576137949,3280.0,1235.0,7895.0,1069.0,9705.0,Cloudy,7052.0,-2.33251,2.3342,24.1,80.3,Cloudy
4-29-2019,2019,4,29,0.5604395604395602,0.591194968553459,0.3473684210526316,0.6446280991735538,0.651282051282051,0.5247524752475243,0.5652173913043477,0.5104166666666665,0.5591397849462363,0.4414859896031445,2322.0,3355.0,7846.0,1102.0,9509.0,Clear,7053.0,-2.20874,2.24273,24.0,83.8,Clear
4-30-2019,2019,4,30,0.5384615384615383,0.5660377358490565,0.3263157894736843,0.6115702479338845,0.6153846153846152,0.6336633663366342,0.45652173913043465,0.5,0.5161290322580647,0.6864460504627868,1456.0,6237.0,7883.0,1155.0,9452.0,Clear,7054.0,-2.00821,2.12349,23.8,82.4,Clear
5-1-2019,2019,5,1,0.5274725274725274,0.5094339622641508,0.3052631578947369,0.6033057851239669,0.6153846153846152,0.6831683168316829,0.3478260869565217,0.4895833333333335,0.5053763440860213,0.8696589324204388,1622.0,8058.0,7957.0,1148.0,9619.0,Clear,7055.0,-1.46769,1.77377,23.7,82.4,Clear
5-2-2019,2019,5,2,0.5384615384615383,0.4779874213836477,0.3473684210526316,0.6198347107438016,0.6333333333333331,0.5940594059405981,0.3478260869565217,0.520833333333333,0.5161290322580647,0.7830607328515279,2138.0,7112.0,7957.0,1162.0,9515.0,Clear,7056.0,-1.08777,1.61569,23.8,83.1,Clear
5-3-2019,2019,5,3,0.5384615384615383,0.5345911949685533,0.2736842105263158,0.5950413223140496,0.5974358974358973,0.5049504950495063,0.36956521739130427,0.5520833333333335,0.5053763440860213,0.49524534043362506,2748.0,3305.0,7978.0,1080.0,9712.0,Clear,7057.0,-0.75667,1.77941,23.8,81.7,Clear
